source,target,weight
1268,1577,1
1268,1579,0.75
1268,1586,0.75
1268,1596,1
1268,1607,1
1268,1672,1
1268,1781,0.75
1268,1790,1
1268,1844,0.75
1268,1853,0.75
1268,1873,0.5
1268,1893,1
1268,1926,1
1268,1935,1
1268,1941,1
1268,1962,0.5
1268,1973,0.75
1268,1994,0.75
1268,1997,0.75
1273,1666,1
1275,1521,1
1275,1898,1
1275,1997,1
1276,1286,1
1276,1304,1
1276,1322,0.75
1276,1365,1
1276,1368,1
1276,1401,1
1276,1429,0.75
1276,1509,0.75
1276,1522,0.75
1276,1553,1
1276,1575,0.75
1276,1585,0.75
1276,1618,1
1276,1628,0.75
1276,1668,0.5
1276,1669,0.75
1276,1673,0.75
1276,1791,0.75
1276,1832,0.75
1276,1855,0.5
1276,1918,0.75
1276,1961,0.75
1276,1962,0.5
1276,1977,1
1276,1986,0.75
1276,2005,0.75
1276,2026,0.5
1277,1290,1
1277,1294,1
1277,1308,1
1277,1330,1
1277,1379,0.75
1277,1408,1
1277,1431,1
1277,1439,0.75
1277,1452,1
1277,1466,0.75
1277,1500,1
1277,1521,1
1277,1531,1
1277,1577,1
1277,1579,0.75
1277,1586,0.75
1277,1596,1
1277,1607,1
1277,1781,0.75
1277,1790,1
1277,1844,0.75
1277,1853,0.75
1277,1854,1
1277,1873,0.5
1277,1893,1
1277,1898,0.5
1277,1926,1
1277,1935,1
1277,1941,1
1277,1962,0.5
1277,1973,0.75
1277,1994,0.75
1277,1997,0.75
1277,2010,0.5
1278,1668,1
1279,1753,1
1279,1873,0.5
1282,1873,1
1284,1668,1
1285,1873,1
1286,1322,1
1286,1429,1
1286,1485,1
1286,1494,1
1286,1509,1
1286,1522,1
1286,1575,1
1286,1585,1
1286,1618,1
1286,1628,1
1286,1662,1
1286,1668,0.666667
1286,1678,1
1286,1750,1
1286,1875,0.5
1286,1918,1
1286,1986,1
1286,2005,1
1286,2026,0.5
1287,1951,1
1288,1668,1
1290,1294,1
1290,1330,1
1290,1379,0.75
1290,1408,1
1290,1431,1
1290,1439,0.75
1290,1452,1
1290,1466,0.75
1290,1500,1
1290,1521,1
1290,1531,1
1290,1577,1
1290,1579,0.75
1290,1586,0.75
1290,1596,1
1290,1607,1
1290,1781,0.75
1290,1790,1
1290,1844,0.75
1290,1853,0.75
1290,1873,0.5
1290,1893,1
1290,1926,1
1290,1935,1
1290,1941,1
1290,1962,0.5
1290,1973,0.75
1290,1994,0.75
1290,1997,0.75
1292,1668,1
1294,1330,1
1294,1379,0.75
1294,1408,1
1294,1431,1
1294,1439,0.75
1294,1452,1
1294,1466,0.75
1294,1500,1
1294,1521,1
1294,1531,1
1294,1577,1
1294,1579,0.75
1294,1586,0.75
1294,1596,1
1294,1607,1
1294,1781,0.75
1294,1790,1
1294,1844,0.75
1294,1853,0.75
1294,1873,0.5
1294,1893,1
1294,1926,1
1294,1935,1
1294,1941,1
1294,1962,0.5
1294,1973,0.75
1294,1994,0.75
1294,1997,0.75
1295,1668,1
1302,1873,1
1305,1376,1
1305,1423,1
1305,1443,0.666667
1305,1593,1
1305,1693,0.5
1305,1700,0.5
1305,1772,1
1305,1812,0.5
1305,1905,0.666667
1305,1980,0.666667
1305,2022,1
1308,1521,1
1308,1973,1
1308,1997,1
1315,1668,1
1319,1873,1
1322,1368,0.75
1322,1381,0.666667
1322,1401,0.75
1322,1409,0.5
1322,1429,0.75
1322,1433,0.666667
1322,1439,0.5
1322,1485,1
1322,1509,0.75
1322,1522,0.75
1322,1546,0.5
1322,1575,0.75
1322,1585,0.75
1322,1618,1
1322,1628,0.75
1322,1662,1
1322,1668,0.5
1322,1669,0.75
1322,1673,0.75
1322,1717,0.666667
1322,1742,0.666667
1322,1750,0.75
1322,1766,1
1322,1791,0.75
1322,1815,1
1322,1832,0.75
1322,1838,0.75
1322,1844,0.5
1322,1875,0.5
1322,1877,0.75
1322,1918,0.75
1322,1961,0.75
1322,1962,0.5
1322,1975,1
1322,1986,0.75
1322,2000,0.666667
1322,2005,1
1323,1873,1
1325,1372,1
1325,1792,1
1325,1871,1
1325,1951,1
1325,1972,1
1325,1985,1
1325,2003,1
1328,1668,1
1330,1379,0.75
1330,1408,1
1330,1431,1
1330,1439,0.75
1330,1452,1
1330,1466,0.75
1330,1500,1
1330,1521,1
1330,1531,1
1330,1577,1
1330,1579,0.75
1330,1586,0.75
1330,1596,1
1330,1607,1
1330,1781,0.75
1330,1790,1
1330,1844,0.75
1330,1853,0.75
1330,1873,0.5
1330,1893,1
1330,1926,1
1330,1935,1
1330,1941,1
1330,1962,0.5
1330,1973,0.75
1330,1994,0.75
1330,1997,0.75
1331,1668,1
1335,1873,1
1337,1668,1
1353,1439,1
1355,1668,1
1360,1873,1
1365,1522,1
1365,1618,1
1365,1628,1
1368,1401,1
1368,1429,0.75
1368,1433,0.666667
1368,1509,0.75
1368,1575,0.75
1368,1585,0.75
1368,1618,1
1368,1628,0.75
1368,1662,1
1368,1668,0.5
1368,1669,0.75
1368,1673,0.75
1368,1717,0.666667
1368,1742,0.666667
1368,1750,0.75
1368,1766,1
1368,1769,0.5
1368,1791,0.75
1368,1832,0.75
1368,1838,0.75
1368,1855,0.5
1368,1877,0.75
1368,1962,0.5
1368,1975,1
1368,1986,0.75
1368,2000,0.666667
1368,2005,0.75
1369,1668,1
1372,1792,1
1372,1871,1
1372,1951,1
1372,1972,1
1372,1985,1
1372,2003,1
1374,1668,1
1376,1423,1
1376,1443,0.666667
1376,1593,1
1376,1610,1
1376,1693,0.5
1376,1700,0.5
1376,1772,1
1376,1812,0.5
1376,1880,0.5
1376,1905,0.666667
1376,1980,0.666667
1376,2022,1
1379,1408,0.75
1379,1431,0.75
1379,1439,0.75
1379,1452,0.75
1379,1466,1
1379,1500,0.75
1379,1521,0.75
1379,1531,0.75
1379,1577,0.75
1379,1579,1
1379,1586,0.75
1379,1596,0.75
1379,1607,0.75
1379,1781,1
1379,1790,0.75
1379,1844,0.75
1379,1853,1
1379,1873,0.5
1379,1893,0.75
1379,1926,0.75
1379,1935,0.75
1379,1941,0.75
1379,1962,0.5
1379,1973,1
1379,1994,1
1379,1997,1
1381,2005,0.666667
1382,1767,1
1382,1873,1
1386,1873,1
1388,1905,0.666667
1390,1668,1
1392,1549,1
1397,1668,1
1398,1873,1
1401,1429,0.75
1401,1522,0.75
1401,1575,0.75
1401,1585,0.75
1401,1618,1
1401,1628,0.75
1401,1668,0.5
1401,1673,0.75
1401,1750,0.75
1401,1766,1
1401,1791,0.75
1401,1838,0.75
1401,1855,0.5
1401,1877,0.75
1401,1962,0.5
1401,1986,0.75
1401,2005,0.75
1404,1444,1
1404,1527,1
1404,1666,1
1404,1802,0.75
1404,1974,0.75
1404,1992,0.75
1404,2024,1
1406,1628,1
1408,1431,1
1408,1439,0.75
1408,1452,1
1408,1466,0.75
1408,1500,1
1408,1521,1
1408,1531,1
1408,1577,1
1408,1579,0.75
1408,1586,0.75
1408,1596,1
1408,1607,1
1408,1781,0.75
1408,1790,1
1408,1844,0.75
1408,1853,0.75
1408,1873,0.5
1408,1893,1
1408,1926,1
1408,1935,1
1408,1941,1
1408,1962,0.5
1408,1973,0.75
1408,1994,0.75
1408,1997,0.75
1409,1509,0.5
1409,1575,0.5
1409,1585,0.5
1409,1791,0.5
1409,1829,1
1409,1832,0.5
1409,1877,0.5
1409,1961,0.5
1409,1962,0.5
1409,1986,0.5
1418,1875,1
1423,1905,1
1424,1997,0.5
1425,1769,1
1425,1829,0.666667
1425,1954,0.5
1429,1433,0.666667
1429,1485,1
1429,1509,0.75
1429,1522,1
1429,1575,0.75
1429,1585,0.75
1429,1618,1
1429,1628,0.75
1429,1662,1
1429,1668,0.5
1429,1669,1
1429,1673,1
1429,1717,0.666667
1429,1730,0.666667
1429,1742,0.666667
1429,1750,0.75
1429,1766,1
1429,1791,0.75
1429,1815,1
1429,1832,0.75
1429,1838,1
1429,1875,0.5
1429,1877,0.75
1429,1918,0.75
1429,1962,0.5
1429,1975,1
1429,1986,0.75
1429,2000,0.666667
1429,2005,0.75
1429,2026,0.5
1430,1668,1
1431,1439,0.75
1431,1452,1
1431,1466,0.75
1431,1500,1
1431,1521,1
1431,1531,1
1431,1577,1
1431,1579,0.75
1431,1586,0.75
1431,1596,1
1431,1607,1
1431,1781,0.75
1431,1790,1
1431,1844,0.75
1431,1853,0.75
1431,1873,0.5
1431,1893,1
1431,1926,1
1431,1935,1
1431,1941,1
1431,1962,0.5
1431,1973,0.75
1431,1994,0.75
1431,1997,0.75
1433,1575,0.666667
1433,1585,0.666667
1433,1669,0.666667
1433,1742,1
1433,1791,0.666667
1433,1838,0.666667
1433,1962,0.666667
1433,1975,0.666667
1433,1986,0.666667
1436,1668,1
1437,1668,1
1438,1873,1
1439,1452,0.75
1439,1466,0.75
1439,1500,0.75
1439,1521,0.75
1439,1531,0.75
1439,1564,1
1439,1577,0.75
1439,1579,0.75
1439,1586,0.75
1439,1596,0.75
1439,1607,0.75
1439,1781,0.75
1439,1790,0.75
1439,1843,0.5
1439,1844,1
1439,1853,0.75
1439,1854,1
1439,1873,0.5
1439,1893,0.75
1439,1926,0.75
1439,1935,0.75
1439,1941,0.75
1439,1962,0.5
1439,1973,0.75
1439,1987,1
1439,1991,1
1439,1994,0.75
1439,1997,0.75
1439,2005,0.5
1439,2010,0.5
1443,1693,0.5
1443,1980,1
1444,1527,1
1444,1666,1
1444,1802,0.75
1444,1974,0.75
1444,1992,0.75
1444,2024,1
1447,1668,1
1452,1466,0.75
1452,1500,1
1452,1521,1
1452,1531,1
1452,1577,1
1452,1579,0.75
1452,1586,0.75
1452,1596,1
1452,1607,1
1452,1781,0.75
1452,1790,1
1452,1843,0.5
1452,1844,0.75
1452,1853,0.75
1452,1873,0.5
1452,1893,1
1452,1926,1
1452,1935,1
1452,1941,1
1452,1962,0.5
1452,1973,0.75
1452,1994,0.75
1452,1997,0.75
1454,1668,1
1456,1853,1
1466,1500,0.75
1466,1521,0.75
1466,1531,0.75
1466,1577,0.75
1466,1579,1
1466,1586,0.75
1466,1596,0.75
1466,1607,0.75
1466,1781,1
1466,1790,0.75
1466,1844,0.75
1466,1853,1
1466,1873,0.5
1466,1893,0.75
1466,1926,0.75
1466,1935,0.75
1466,1941,0.75
1466,1962,0.5
1466,1973,1
1466,1994,1
1466,1997,1
1471,1873,1
1474,1668,1
1478,1779,1
1478,1905,0.5
1479,1502,1
1479,1747,1
1479,1851,1
1485,1509,1
1485,1575,1
1485,1585,1
1485,1618,1
1485,1628,1
1485,1662,1
1485,1668,0.666667
1485,1750,1
1485,1766,1
1485,1791,1
1485,1815,1
1485,1875,0.5
1485,1877,1
1485,1975,1
1485,1986,1
1485,2005,1
1486,1873,1
1491,1684,1
1491,1873,0.5
1492,1873,0.5
1494,1522,1
1494,1628,1
1494,1918,1
1494,2026,1
1495,1668,1
1497,1668,1
1500,1521,1
1500,1531,1
1500,1577,1
1500,1579,0.75
1500,1586,0.75
1500,1596,1
1500,1607,1
1500,1781,0.75
1500,1790,1
1500,1843,0.5
1500,1844,0.75
1500,1853,0.75
1500,1873,0.5
1500,1893,1
1500,1926,1
1500,1935,1
1500,1941,1
1500,1962,0.5
1500,1973,0.75
1500,1991,1
1500,1994,0.75
1500,1997,0.75
1504,1873,0.5
1505,1873,1
1506,1668,1
1507,1597,1
1507,1689,1
1507,1749,1
1507,1802,0.75
1507,1900,1
1507,1914,1
1507,1964,1
1507,1974,0.75
1507,1992,0.75
1508,1668,1
1509,1522,0.75
1509,1575,1
1509,1585,0.75
1509,1618,1
1509,1628,0.75
1509,1648,0.666667
1509,1662,1
1509,1668,0.5
1509,1669,0.75
1509,1673,0.75
1509,1717,0.666667
1509,1750,0.75
1509,1766,1
1509,1791,0.75
1509,1815,1
1509,1829,0.5
1509,1832,1
1509,1838,0.75
1509,1875,0.5
1509,1877,1
1509,1918,0.75
1509,1961,1
1509,1962,0.75
1509,1975,1
1509,1986,0.75
1509,2000,0.666667
1509,2005,0.75
1509,2026,0.5
1519,1917,1
1521,1531,1
1521,1577,1
1521,1579,0.75
1521,1586,0.75
1521,1596,1
1521,1607,1
1521,1781,0.75
1521,1790,1
1521,1844,0.75
1521,1853,0.75
1521,1873,0.5
1521,1893,1
1521,1898,0.5
1521,1926,1
1521,1935,1
1521,1941,1
1521,1962,0.5
1521,1973,0.75
1521,1994,0.75
1521,1997,0.75
1521,2010,0.5
1522,1575,0.75
1522,1585,0.75
1522,1618,1
1522,1628,0.75
1522,1668,0.5
1522,1669,1
1522,1673,1
1522,1730,0.666667
1522,1750,0.75
1522,1791,0.75
1522,1838,1
1522,1877,0.75
1522,1918,0.75
1522,1962,0.5
1522,1986,0.75
1522,2005,0.75
1522,2026,0.5
1523,1873,1
1527,1666,1
1527,1802,0.75
1527,1974,0.75
1527,1992,0.75
1527,2024,1
1529,1668,1
1531,1577,1
1531,1579,0.75
1531,1586,0.75
1531,1596,1
1531,1607,1
1531,1781,0.75
1531,1790,1
1531,1844,0.75
1531,1853,0.75
1531,1873,0.5
1531,1893,1
1531,1926,1
1531,1935,1
1531,1941,1
1531,1962,0.5
1531,1973,0.75
1531,1994,0.75
1531,1997,0.75
1532,1705,1
1533,1668,1
1535,1549,0.5
1535,1747,1
1540,1767,1
1546,1585,0.5
1546,1750,0.5
1546,1838,0.5
1546,1962,0.5
1548,1873,0.5
1549,1912,1
1553,2026,1
1555,1649,1
1555,1690,1
1555,1784,1
1556,1873,1
1562,1705,0.75
1562,1767,0.5
1562,1996,1
1563,1668,1
1567,1668,1
1569,1873,1
1575,1585,0.75
1575,1618,1
1575,1628,0.75
1575,1648,0.666667
1575,1662,1
1575,1668,0.5
1575,1669,0.75
1575,1673,0.75
1575,1717,0.666667
1575,1742,0.666667
1575,1750,0.75
1575,1766,1
1575,1791,0.75
1575,1815,1
1575,1829,0.5
1575,1832,1
1575,1838,0.75
1575,1875,0.5
1575,1877,1
1575,1918,0.75
1575,1961,1
1575,1962,0.75
1575,1975,1
1575,1986,0.75
1575,2000,0.666667
1575,2005,0.75
1577,1579,0.75
1577,1586,0.75
1577,1596,1
1577,1607,1
1577,1781,0.75
1577,1790,1
1577,1844,0.75
1577,1853,0.75
1577,1873,0.5
1577,1893,1
1577,1926,1
1577,1935,1
1577,1941,1
1577,1962,0.5
1577,1973,0.75
1577,1994,0.75
1577,1997,0.75
1579,1586,0.75
1579,1596,0.75
1579,1607,0.75
1579,1781,1
1579,1790,0.75
1579,1844,0.75
1579,1853,1
1579,1857,1
1579,1873,0.5
1579,1893,0.75
1579,1926,0.75
1579,1935,0.75
1579,1941,0.75
1579,1962,0.5
1579,1973,1
1579,1994,1
1579,1997,1
1585,1618,1
1585,1628,0.75
1585,1662,1
1585,1668,0.5
1585,1669,0.75
1585,1673,0.75
1585,1717,0.666667
1585,1742,0.666667
1585,1750,0.75
1585,1766,1
1585,1767,0.5
1585,1769,0.5
1585,1791,1
1585,1806,1
1585,1815,1
1585,1832,0.75
1585,1838,0.75
1585,1875,0.5
1585,1877,0.75
1585,1918,0.75
1585,1961,0.75
1585,1962,0.5
1585,1975,1
1585,1986,1
1585,2000,0.666667
1585,2005,0.75
1586,1596,0.75
1586,1607,0.75
1586,1609,1
1586,1672,1
1586,1781,0.75
1586,1790,0.75
1586,1843,0.5
1586,1844,0.75
1586,1853,0.75
1586,1873,0.5
1586,1893,0.75
1586,1926,0.75
1586,1935,0.75
1586,1941,0.75
1586,1962,0.5
1586,1973,0.75
1586,1994,0.75
1586,1997,0.75
1592,1668,1
1593,1905,0.666667
1593,1980,0.666667
1596,1607,1
1596,1781,0.75
1596,1790,1
1596,1844,0.75
1596,1853,0.75
1596,1873,0.5
1596,1893,1
1596,1926,1
1596,1935,1
1596,1941,1
1596,1962,0.5
1596,1973,0.75
1596,1994,0.75
1596,1997,0.75
1597,1689,1
1597,1749,1
1597,1802,0.75
1597,1900,1
1597,1914,1
1597,1964,1
1597,1974,0.75
1597,1992,0.75
1600,1875,0.5
1600,1951,0.5
1605,1668,1
1607,1781,0.75
1607,1790,1
1607,1844,0.75
1607,1853,0.75
1607,1873,0.5
1607,1893,1
1607,1926,1
1607,1935,1
1607,1941,1
1607,1962,0.5
1607,1973,0.75
1607,1994,0.75
1607,1997,0.75
1614,1873,1
1618,1628,1
1618,1662,1
1618,1668,0.666667
1618,1750,1
1618,1766,1
1618,1791,1
1618,1815,1
1618,1838,1
1618,1877,1
1618,1918,1
1618,1962,0.666667
1618,1975,1
1618,1986,1
1618,2000,1
1618,2005,1
1618,2026,0.5
1624,1873,1
1628,1662,1
1628,1668,0.5
1628,1669,0.75
1628,1717,1
1628,1750,0.75
1628,1761,1
1628,1766,1
1628,1791,0.75
1628,1815,1
1628,1832,0.75
1628,1838,0.75
1628,1877,0.75
1628,1918,0.75
1628,1962,0.5
1628,1975,1
1628,1986,0.75
1628,2000,1
1628,2005,0.75
1628,2026,0.5
1632,1668,1
1633,1873,1
1637,1739,1
1637,1873,0.5
1638,1705,1
1638,1767,1
1642,1668,1
1644,1873,1
1645,1668,1
1648,1829,1
1648,1832,0.666667
1648,1877,0.666667
1648,1961,0.666667
1648,1962,0.666667
1649,1690,1
1649,1784,1
1651,1766,0.5
1660,1767,1
1660,1873,1
1661,1873,1
1662,1668,0.666667
1662,1750,1
1662,1766,1
1662,1791,1
1662,1815,1
1662,1832,1
1662,1875,0.5
1662,1877,1
1662,1961,1
1662,1962,0.666667
1662,1975,1
1662,1986,1
1662,2005,1
1666,1802,0.75
1666,1974,0.75
1666,1992,0.75
1666,2024,1
1668,1669,0.5
1668,1673,0.5
1668,1695,1
1668,1712,1
1668,1718,1
1668,1720,1
1668,1725,1
1668,1729,1
1668,1731,1
1668,1733,1
1668,1750,0.5
1668,1764,1
1668,1765,1
1668,1766,0.666667
1668,1782,1
1668,1791,0.5
1668,1803,1
1668,1805,1
1668,1815,0.666667
1668,1816,1
1668,1817,1
1668,1821,1
1668,1823,1
1668,1825,1
1668,1831,1
1668,1832,0.5
1668,1834,1
1668,1835,1
1668,1838,0.5
1668,1848,1
1668,1849,1
1668,1858,1
1668,1877,0.5
1668,1897,1
1668,1904,1
1668,1916,1
1668,1918,0.75
1668,1942,1
1668,1950,1
1668,1961,0.5
1668,1968,1
1668,1975,0.666667
1668,1984,1
1668,1986,0.5
1668,2005,0.5
1668,2014,1
1668,2016,1
1668,2021,1
1668,2028,1
1669,1673,1
1669,1717,0.666667
1669,1730,0.666667
1669,1742,0.666667
1669,1750,0.75
1669,1766,1
1669,1791,0.75
1669,1815,1
1669,1832,0.75
1669,1838,1
1669,1877,0.75
1669,1918,0.75
1669,1961,0.75
1669,1962,0.5
1669,1975,1
1669,1986,0.75
1669,2000,0.666667
1669,2005,0.75
1673,1730,0.666667
1673,1791,0.75
1673,1832,0.75
1673,1838,1
1673,1877,0.75
1673,1962,0.5
1673,1986,0.75
1679,1688,1
1679,1705,0.5
1683,1873,0.5
1684,1873,0.5
1688,1873,0.5
1689,1749,1
1689,1802,0.75
1689,1900,1
1689,1914,1
1689,1964,1
1689,1974,0.75
1689,1992,0.75
1690,1784,1
1690,2026,0.5
1693,1700,1
1696,1906,0.666667
1698,1945,1
1705,1741,1
1705,1745,1
1705,1767,0.5
1705,1911,1
1711,1873,0.666667
1715,1873,1
1717,1750,0.666667
1717,1766,1
1717,1791,0.666667
1717,1832,0.666667
1717,1877,0.666667
1717,1962,0.666667
1717,1986,0.666667
1717,2000,1
1726,1873,0.5
1730,1838,0.666667
1737,1875,1
1739,1873,0.5
1742,1791,0.666667
1742,1838,0.666667
1742,1962,0.666667
1742,1975,0.666667
1742,1986,0.666667
1747,1851,1
1749,1802,0.75
1749,1900,1
1749,1914,1
1749,1964,1
1749,1974,0.75
1749,1992,0.75
1750,1766,1
1750,1791,0.75
1750,1806,1
1750,1815,1
1750,1832,0.75
1750,1838,0.75
1750,1875,0.5
1750,1877,0.75
1750,1918,0.75
1750,1962,0.5
1750,1975,1
1750,1986,0.75
1750,2000,0.666667
1750,2005,0.75
1753,1873,0.5
1766,1791,1
1766,1815,1
1766,1832,1
1766,1838,1
1766,1877,1
1766,1910,1
1766,1962,0.666667
1766,1975,1
1766,1986,1
1766,2000,1
1766,2005,1
1767,1791,0.5
1767,1873,0.5
1767,1911,1
1767,1986,0.5
1769,1791,0.5
1769,1962,0.5
1769,1986,0.5
1777,1873,1
1779,1905,0.5
1781,1790,0.75
1781,1844,0.75
1781,1853,1
1781,1873,0.5
1781,1893,0.75
1781,1926,0.75
1781,1935,0.75
1781,1941,0.75
1781,1962,0.5
1781,1973,1
1781,1994,1
1781,1997,1
1790,1844,0.75
1790,1853,0.75
1790,1873,0.5
1790,1893,1
1790,1926,1
1790,1935,1
1790,1941,1
1790,1962,0.5
1790,1973,0.75
1790,1994,0.75
1790,1997,0.75
1791,1815,1
1791,1832,0.75
1791,1838,0.75
1791,1877,0.75
1791,1918,0.75
1791,1961,0.75
1791,1962,0.5
1791,1975,1
1791,1986,1
1791,2000,0.666667
1791,2005,0.75
1792,1871,1
1792,1951,1
1792,1972,1
1792,1985,1
1792,2003,1
1793,1873,1
1802,1900,0.75
1802,1914,0.75
1802,1964,0.75
1802,1974,1
1802,1992,1
1802,2024,0.75
1806,1962,1
1810,1880,1
1812,1830,1
1815,1832,1
1815,1877,1
1815,1961,1
1815,1962,0.666667
1815,1975,1
1815,1986,1
1815,2005,1
1822,1873,1
1828,1873,1
1829,1832,0.5
1829,1877,0.5
1829,1949,1
1829,1961,0.5
1829,1962,0.5
1829,2011,1
1832,1838,0.75
1832,1877,1
1832,1961,1
1832,1962,0.75
1832,1975,1
1832,1986,0.75
1832,2000,0.666667
1832,2005,0.75
1838,1877,0.75
1838,1918,0.75
1838,1939,1
1838,1962,0.5
1838,1975,1
1838,1986,0.75
1838,2005,0.75
1844,1853,0.75
1844,1873,0.5
1844,1893,0.75
1844,1926,0.75
1844,1935,0.75
1844,1941,0.75
1844,1962,0.5
1844,1973,0.75
1844,1994,0.75
1844,1997,0.75
1844,2005,0.5
1853,1873,0.5
1853,1893,0.75
1853,1926,0.75
1853,1935,0.75
1853,1941,0.75
1853,1962,0.5
1853,1973,1
1853,1994,1
1853,1997,1
1856,1922,1
1871,1951,1
1871,1972,1
1871,1985,1
1871,2003,1
1873,1891,0.5
1873,1893,0.5
1873,1911,1
1873,1924,1
1873,1926,0.5
1873,1929,0.5
1873,1932,0.5
1873,1935,0.5
1873,1941,0.5
1873,1962,0.5
1873,1973,0.5
1873,1989,1
1873,1994,0.5
1873,1996,1
1873,1997,0.5
1873,2007,1
1875,1913,1
1875,1986,0.5
1875,2005,0.5
1877,1918,0.75
1877,1961,1
1877,1962,0.75
1877,1975,1
1877,1986,0.75
1877,2000,0.666667
1877,2005,0.75
1886,1906,1
1892,2002,1
1893,1898,0.5
1893,1926,1
1893,1935,1
1893,1941,1
1893,1959,1
1893,1962,0.5
1893,1973,0.75
1893,1994,0.75
1893,1997,0.75
1893,2010,0.5
1898,1959,1
1898,1973,0.5
1898,1997,0.5
1898,2010,0.5
1900,1914,1
1900,1964,1
1900,1974,0.75
1900,1992,0.75
1910,1986,1
1914,1964,1
1914,1974,0.75
1914,1992,0.75
1918,1962,0.5
1918,1986,0.75
1918,2005,0.75
1918,2026,0.5
1926,1935,1
1926,1941,1
1926,1962,0.5
1926,1973,0.75
1926,1994,0.75
1926,1997,0.75
1935,1941,1
1935,1962,0.5
1935,1973,0.75
1935,1994,0.75
1935,1997,0.75
1941,1962,0.5
1941,1973,0.75
1941,1994,0.75
1941,1997,0.75
1949,2011,1
1951,1972,1
1951,1985,1
1951,2003,1
1959,1997,1
1961,1962,0.75
1961,1975,1
1961,1986,0.75
1961,2005,0.75
1962,1973,0.5
1962,1975,0.666667
1962,1986,0.5
1962,1994,0.5
1962,1997,0.5
1962,2000,0.666667
1962,2005,0.5
1964,1974,0.75
1964,1992,0.75
1972,1985,1
1972,2003,1
1973,1994,1
1973,1997,1
1973,2010,0.5
1974,1992,1
1974,2024,0.75
1975,1986,1
1975,2005,1
1980,2022,1
1985,2003,1
1986,2000,0.666667
1986,2005,0.75
1992,2024,0.75
1994,1997,1
1997,2010,0.5
2000,2005,0.666667
